Lat,Long,wardnumber 2010,wardname 2010,wardmedian 2010,wardnumber 2018,wardname 2018
43.7772369,-79.1691513,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.777359,-79.1465607,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7777252,-79.1598129,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.777874,-79.1467285,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7780533,-79.1434631,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7781372,-79.1355591,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7783012,-79.146904,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7784004,-79.1327362,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7784424,-79.1577759,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7787857,-79.1508331,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7792358,-79.1542435,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7794838,-79.1473923,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7796021,-79.136673,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7799416,-79.1327209,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7799759,-79.1545486,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7800636,-79.1706543,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7801628,-79.1616669,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7804184,-79.1329193,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7807045,-79.1316223,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7807198,-79.1364212,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7807617,-79.1670456,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7809143,-79.154007,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7809372,-79.1588364,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7809486,-79.151619,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7811089,-79.1299286,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7813301,-79.1691132,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7813454,-79.1335907,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.781353,-79.1302414,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7813873,-79.1366272,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7814026,-79.1374207,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7814255,-79.1701889,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7815781,-79.1639862,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7816582,-79.1519165,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7816849,-79.1483154,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7817116,-79.1426315,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7818871,-79.1729584,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7819214,-79.1472092,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7819405,-79.1338348,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7820168,-79.1692886,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7820816,-79.1740494,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7821617,-79.1593552,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7821922,-79.1724472,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7823029,-79.1845932,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7823715,-79.1289673,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7823868,-79.1574554,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7823982,-79.1554413,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.782547,-79.159523,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.782589,-79.1533966,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7826118,-79.1812439,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7830429,-79.1619034,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7830505,-79.1794128,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7832527,-79.1670837,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7833099,-79.1706467,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7834663,-79.1490479,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7834969,-79.1374207,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7835655,-79.1312485,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7836685,-79.1393356,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7837029,-79.1479568,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7837372,-79.1364136,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.783741,-79.1646957,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7838402,-79.1519394,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7839355,-79.1287689,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7839928,-79.1732101,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7840118,-79.1352615,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7840538,-79.1692047,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7841415,-79.1693573,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7842026,-79.140686,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7842865,-79.1342316,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7843246,-79.1722183,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7843285,-79.1602631,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7844276,-79.1526871,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7844658,-79.1332016,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7845116,-79.1839676,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7845688,-79.1711655,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7847023,-79.174881,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7847328,-79.1297684,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7849083,-79.1496658,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7849655,-79.1681061,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7850571,-79.1320877,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7851334,-79.1334686,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7853088,-79.1429291,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7855186,-79.175293,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7855263,-79.1391525,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7857475,-79.1785889,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7858467,-79.1771774,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7860641,-79.1772842,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7861557,-79.1568909,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7863464,-79.1330643,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7863693,-79.1558762,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.786377,-79.1339874,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7864952,-79.1552658,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.786499,-79.1304932,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7865257,-79.1384583,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7865829,-79.1883087,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7867317,-79.1653137,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7867966,-79.1539383,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7869072,-79.1693802,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7869453,-79.1757507,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7871056,-79.1647263,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7871513,-79.152298,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7872124,-79.1745605,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7872162,-79.1423416,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7873306,-79.146904,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7874298,-79.1849899,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7874832,-79.1507721,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7874985,-79.1360397,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7878418,-79.1905899,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7878532,-79.1832581,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7880516,-79.1704712,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7881927,-79.1391449,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.788208,-79.1474838,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7882195,-79.1816254,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7882881,-79.1692505,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7883835,-79.1231003,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7884598,-79.1806793,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7886391,-79.1349411,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7886467,-79.1798248,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7886963,-79.1366882,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7887344,-79.1405182,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7887611,-79.1621475,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7887878,-79.1693726,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.788826,-79.1265869,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7888908,-79.1729813,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7890587,-79.1602859,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7891121,-79.1777878,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7891197,-79.1836243,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7891273,-79.1719666,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7892151,-79.181015,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7893143,-79.1731644,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7896156,-79.1755753,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7896614,-79.1409149,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7898064,-79.1647797,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7900391,-79.1643372,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7901115,-79.1734009,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7902336,-79.155365,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7902565,-79.1288071,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7903061,-79.1638565,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7903557,-79.1369095,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7904968,-79.1277771,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7905045,-79.1812286,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7906036,-79.1357727,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7906342,-79.1747437,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7907181,-79.1521454,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7907448,-79.1590347,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7908669,-79.1305847,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7908707,-79.1702881,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7909546,-79.16996,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7911148,-79.1811829,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7911873,-79.1631699,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7912102,-79.1375961,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7912407,-79.1776276,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7912712,-79.1582031,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.791378,-79.1274261,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7914429,-79.1820679,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7914543,-79.1764603,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7914581,-79.1416321,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7914619,-79.1715317,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7915764,-79.1783295,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7915955,-79.1314468,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7916451,-79.1435471,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7917442,-79.1703415,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.791748,-79.1891403,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7918549,-79.1580124,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7919807,-79.1363449,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.791996,-79.141861,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7921066,-79.1568756,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7921295,-79.1374512,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7923546,-79.1437912,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7923851,-79.1492386,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.792408,-79.131752,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7924881,-79.1635666,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7925339,-79.182518,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7925377,-79.1863098,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7925453,-79.1743088,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7925491,-79.1814804,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7926178,-79.1481094,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7927246,-79.1743927,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.79282,-79.168457,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7929497,-79.1260681,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7929726,-79.185257,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7930183,-79.1733017,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7931671,-79.1842651,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7932472,-79.1321106,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7932968,-79.1308975,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7933235,-79.1815872,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7935829,-79.1545944,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.793644,-79.1747894,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7937317,-79.1639938,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7938194,-79.1280975,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7938271,-79.1791153,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7938423,-79.1689453,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7938499,-79.1577835,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7938881,-79.178215,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7938881,-79.1772156,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7940292,-79.1827011,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7940292,-79.143837,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7940407,-79.1760406,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7941742,-79.1405716,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7941818,-79.1536484,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7942581,-79.1750717,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7943535,-79.1556168,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7943878,-79.1858749,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.794445,-79.1715164,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7945328,-79.1794434,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7945442,-79.1617432,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7946053,-79.1581268,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7946434,-79.184288,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7946777,-79.1389771,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7946892,-79.1244125,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7947197,-79.1703949,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7947693,-79.1608047,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7948875,-79.1657791,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7949677,-79.1598129,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7949944,-79.1351089,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7951698,-79.1646576,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7951775,-79.1827927,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7952232,-79.1683273,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7954063,-79.1399689,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.795433,-79.1821594,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7955093,-79.2165375,42,Scarborough-Rouge River (42),70764,25,Scarborough-Rouge Park
43.7956772,-79.1708679,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7957916,-79.1733398,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.795826,-79.1865005,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7958794,-79.1802444,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.795929,-79.1435013,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7959328,-79.179512,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7959518,-79.1855927,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7959518,-79.1415176,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7960091,-79.1650391,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7960663,-79.1722336,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
43.7960777,-79.1968307,44,Scarborough East (44),91360,25,Scarborough-Rouge Park
